"","N_SQ_AD","college"
"119224",750015965,713
"119225",750016008,713
"119226",750153370,689
"119227",750020937,705
"119228",750160705,689
"119229",750153540,689
"119230",750016001,713
"119231",750019753,689
"119232",750019540,689
"119233",750016707,689
"119234",750020925,705
"119235",750016714,689
"119236",750015983,713
"119237",750018669,713
"119238",750016715,689
"119239",750014580,713
"119240",750014548,713
"119241",750018665,713
"119242",750014205,689
"119243",750014579,713
"119244",750020954,705
"119245",750016713,689
"119246",750014359,689
"119247",750159125,689
"119248",750016716,689
"119249",750015957,705
"119250",750018699,713
"119251",750016704,689
"119252",750155294,689
"119253",750016020,713
"119254",750015016,717
"119255",750019249,705
"119256",750155293,689
"119257",750014342,689
"119258",750019572,689
"119259",750014571,713
"119260",750153353,689
"119261",750146865,717
"119262",750016011,689
"119263",750021410,705
"119264",750014164,713
"119265",750014540,713
"119266",750017496,705
"119267",750015979,713
"119268",750015967,713
"119269",750018684,713
"119270",750019755,689
"119271",750015996,705
"119272",750160181,689
"119273",750021421,689
"119274",750018662,713
"119275",750018666,713
"119276",750021166,689
"119277",750021362,689
"119278",750019584,689
"119279",750015968,713
"119280",750019561,689
"119281",750147433,689
"119282",750014577,713
"119283",750018682,713
"119284",750018685,713
"119285",750016004,713
"119286",750019541,689
"119287",750014362,689
"119288",750020933,705
"119289",750014200,689
"119290",750019552,689
"119291",750019546,689
"119292",750014574,713
"119293",750021386,705
"119294",750019255,705
"119295",750015369,705
"119296",750014212,689
"119297",750019758,689
"119298",750016712,689
"119299",750019564,689
"119300",750014218,689
"119301",750018698,713
"119302",750019247,705
"119303",750021424,689
"119304",750019550,689
"119305",750019251,705
"119306",750020962,705
"119307",750021175,689
"119308",750021425,689
"119309",750021399,705
"119310",750016706,689
"119311",750015027,689
"119312",750014180,689
"119313",750014167,713
"119314",750016022,713
"119315",750018686,713
"119316",750015962,705
"119317",750014216,689
"119318",750020927,705
"119319",750014566,713
"119320",750021407,705
"119321",750019558,689
"119322",750014565,713
"119323",750015975,713
"119324",750016711,689
"119325",750019554,689
"119326",750014349,689
"119327",750019556,689
"119328",750015964,705
"119329",750016017,713
"119330",750014541,713
"119331",750014569,713
"119332",750021394,705
"119333",750015357,705
"119334",750153541,689
"119335",750019580,689
"119336",750015370,705
"119337",750021397,705
"119338",750014209,689
"119339",750014213,689
"119340",750016012,689
"119341",750021398,705
"119342",750019563,689
"119343",750021168,689
"119344",750021177,689
"119345",750018670,713
"119346",750018683,713
"119347",750014168,713
"119348",750015976,713
"119349",750014542,713
"119350",750015998,705
"119351",750016006,713
"119352",750020953,705
"119353",750014553,713
"119354",750018680,713
"119355",750014208,689
"119356",750015026,689
"119357",750014204,689
"119358",750014206,689
"119359",750153340,689
"119360",750016000,705
"119361",750021402,705
"119362",750165566,689
"119363",750014215,689
"119364",750021414,705
"119365",750015958,705
"119366",750019560,689
"119367",750014165,713
"119368",750016021,713
"119369",750016002,713
"119370",750021382,705
"119371",750019759,689
"119372",750173136,689
"119373",750015028,717
"119374",750015748,689
"119375",750015022,689
"119376",750014567,713
"119377",750015365,705
"119378",750020957,705
"119379",750014568,713
"119380",750017491,705
"119381",750016014,713
"119382",750021173,689
"119383",750015750,689
"119384",750015756,689
"119385",750014343,689
"119386",750016013,689
"119387",750014545,713
"119388",750020942,705
"119389",750019241,705
"119390",750157301,713
"119391",750016019,713
"119392",750019544,689
"119393",750015024,689
"119394",750021385,705
"119395",750018692,713
"119396",750015963,705
"119397",750015960,705
"119398",750015999,705
"119399",750150360,689
"119400",750153355,689
"119401",750016701,689
"119402",750019578,689
"119403",750019557,689
"119404",750014570,713
"119405",750021428,689
"119406",750021419,705
"119407",750015752,689
"119408",750015959,705
"119409",750015363,705
"119410",750015356,705
"119411",750014543,713
"119412",750016003,713
"119413",750153363,689
"119414",750141568,689
"119415",750153368,689
"119416",750160186,705
"119417",750016700,689
"119418",750021401,705
"119419",750020949,705
"119420",750020971,705
"119421",750016015,713
"119422",750021435,689
"119423",750014341,689
"119424",750021164,689
"119425",750016010,713
"119426",750021420,705
"119427",750014217,689
"119428",750014575,713
"119429",750014539,713
"119430",750141576,689
"119431",750015978,713
"119432",750141574,689
"119433",750016005,713
"119434",750014356,689
"119435",750021415,705
"119436",750015982,713
"119437",750016016,713
"119438",750019571,689
"119439",750153352,689
"119440",750015972,713
"119441",750021365,689
"119442",750153351,689
"119443",750021422,689
"119444",750021400,705
"119445",750019568,689
"119446",750157302,713
"119447",750014582,713
"119448",750014210,689
"119449",750014554,713
"119450",750014185,689
"119451",750015354,705
"119452",750019588,689
"119453",750020948,705
"119454",750153358,689
"119455",750021384,705
"119456",750015751,689
"119457",750014581,713
"119458",750019761,689
"119459",750016702,689
"119460",750015970,713
"119461",750014207,689
"119462",750014578,713
"119463",750017494,705
"119464",750161023,689
"119465",750021163,689
"119466",750014544,713
"119467",750021162,689
"119468",750016024,713
"119469",750019581,689
"119470",750021356,689
"119471",750019549,689
"119472",750014562,713
"119473",750014351,689
"119474",750014171,713
"119475",750014350,689
"119476",750018691,713
"119477",750014561,713
"119478",750153365,689
"119479",750018676,713
"119480",750021404,705
"119481",750021436,689
"119482",750153357,689
"119483",750021408,705
"119484",750021564,713
"119485",750014573,713
"119486",750021381,705
"119487",750021409,705
"119488",750021417,705
"119489",750021390,705
"119490",750015366,705
"119491",750014546,713
"119492",750015367,705
"119493",750165568,689
"119494",750020943,705
"119495",750141571,689
"119496",750014560,713
"119497",750020969,705
"119498",750015961,705
"119499",750021411,705
"119500",750014576,713
"119501",750016018,713
"119502",750017497,705
"119503",750018687,713
"119504",750018690,713
"119505",750173147,689
"119506",750017500,705
"119507",750015023,689
"119508",750021169,689
"119509",750021178,689
"119510",750157285,689
"119511",750015971,713
"119512",750021376,705
"119513",750019548,689
"119514",750014557,713
"119515",750014558,713
"119516",750019575,689
"119517",750019577,689
"119518",750014550,713
"119519",750015029,717
"119520",750021374,705
"119521",750021570,713
"119522",750014201,689
"119523",750015984,713
"119524",750141581,689
"119525",750173040,713
"119526",750021373,705
"119527",750021431,689
"119528",750019570,689
"119529",750153350,689
"119530",750021372,705
"119531",750014199,689
"119532",750153359,689
"119533",750021371,705
"119534",750018661,713
"119535",750021406,705
"119536",750021359,689
"119537",750016703,689
"119538",750019585,689
"119539",750020968,705
"119540",750020924,705
"119541",750019555,689
"119542",750016025,713
"119543",750015973,713
"119544",750015974,713
"119545",750014352,689
"119546",750018671,713
"119547",750018697,713
"119548",750141577,689
"119549",750017489,705
"119550",750019248,705
"119551",750021367,689
"119552",750017493,705
"119553",750019566,689
"119554",750019245,705
"119555",750014182,689
"119556",750014211,689
"119557",750016709,689
"119558",750015966,713
"119559",750014555,713
"119560",750015977,713
"119561",750021412,705
"119562",750020976,705
"119563",750021442,689
"119564",750020936,705
"119565",750141572,689
"119566",750019259,705
"119567",750015021,689
"119568",750021388,705
"119569",750153369,689
"119570",750021363,689
"119571",750015358,705
"119572",750021438,689
"119573",750016264,689
"119574",750018663,713
"119575",750020965,705
"119576",750018674,713
"119577",750169383,689
"119578",750153364,689
"119579",750153362,689
"119580",750016705,689
"119581",750019547,689
"119582",750019567,689
"119583",750014357,689
"119584",750150390,689
"119585",750019569,689
"119586",750015746,689
"119587",750021360,689
"119588",750021379,705
"119589",750014563,713
"119590",750019244,705
"119591",750021357,689
"119592",750021383,705
"119593",750021432,689
"119594",750019551,689
"119595",750018695,713
"119596",750018700,713
"119597",750020966,705
"119598",750014348,689
"119599",750153356,689
"119600",750021366,689
"119601",750019270,705
"119602",750016007,713
"119603",750173027,713
"119604",750020922,705
"119605",750020944,705
"119606",750016023,713
"119607",750019269,705
"119608",750153367,689
"119609",750015360,705
"119610",750021413,705
"119611",750016262,689
"119612",750014203,689
"119613",750173134,689
"119614",750014214,689
"119615",750015355,705
"119616",750020955,705
"119617",750018679,713
"119618",750018667,713
"119619",750016261,689
"119620",750020941,705
"119621",750141570,689
"119622",750019542,689
"119623",750015757,689
"119624",750021378,705
"119625",750014358,689
"119626",750021171,689
"119627",750021176,689
"119628",750014183,689
"119629",750021441,689
"119630",750018673,713
"119631",750019573,689
"119632",750019589,689
"119633",750019559,689
"119634",750021380,705
"119635",750021396,705
"119636",750015986,713
"119637",750014345,689
"119638",750014202,689
"119639",750014547,713
"119640",750014355,689
"119641",750020945,705
"119642",750020938,705
"119643",750020932,705
"119644",750020946,705
"119645",750020926,705
"119646",750019265,705
"119647",750019263,705
"119648",750021563,713
"119649",750019264,705
"119650",750021375,705
"119651",750021423,689
"119652",750014186,689
"119653",750018672,713
"119654",750018688,713
"119655",750020973,705
"119656",750020960,705
"119657",750020923,705
"119658",750020929,705
"119659",750018675,713
"119660",750014559,713
"119661",750014552,713
"119662",750021433,689
"119663",750153360,689
"119664",750018689,713
"119665",750017495,705
"119666",750021403,705
"119667",750019246,705
"119668",750021170,689
"119669",750014346,689
"119670",750019256,705
"119671",750017498,705
"119672",750157550,705
"119673",750157287,689
"119674",750020963,705
"119675",750019266,705
"119676",750149556,689
"119677",750020931,705
"119678",750021434,689
"119679",750021368,689
"119680",750019243,705
"119681",750141573,689
"119682",750015025,689
"119683",750015017,717
"119684",750019254,705
"119685",750021443,689
"119686",750021387,705
"119687",750021426,689
"119688",750014564,713
"119689",750019258,705
"119690",750019271,705
"119691",750153361,689
"119692",750021361,689
"119693",750021566,713
"119694",750020951,705
"119695",750141578,689
"119696",750021567,713
"119697",750021172,689
"119698",750020958,705
"119699",750015997,705
"119700",750016263,689
"119701",750173144,689
"119702",750021405,705
"119703",750021355,689
"119704",750019587,689
"119705",750018693,713
"119706",750021165,689
"119707",750018664,713
"119708",750019242,705
"119709",750019239,705
"119710",750021429,689
"119711",750017490,705
"119712",750014170,713
"119713",750017499,705
"119714",750141580,689
"119715",750020939,705
"119716",750021370,705
"119717",750019576,689
"119718",750021377,689
"119719",750165567,689
"119720",750153373,689
"119721",750153366,689
"119722",750019267,705
"119723",750020959,705
"119724",750020975,705
"119725",750020947,705
"119726",750019562,689
"119727",750019252,705
"119728",750019586,689
"119729",750017492,705
"119730",750019260,705
"119731",750020934,705
"119732",750021358,689
"119733",750015368,705
"119734",750015014,717
"119735",750020935,705
"119736",750021179,689
"119737",750015755,689
"119738",750018681,713
"119739",750019565,689
"119740",750020928,705
"119741",750015754,689
"119742",750016009,713
"119743",750021427,689
"119744",750014549,713
"119745",750021395,705
"119746",750019250,705
"119747",750173145,689
"119748",750018677,713
"119749",750020950,705
"119750",750021393,705
"119751",750141569,689
"119752",750020940,705
"119753",750015015,717
"119754",750019582,689
"119755",750021392,705
"119756",750021389,705
"119757",750019268,705
"119758",750020970,705
"119759",750021167,689
"119760",750021364,689
"119761",750016708,689
"119762",750019579,689
"119763",750020956,705
"119764",750019583,689
"119765",750015747,689
"119766",750141575,689
"119767",750015758,689
"119768",750021439,689
"119769",750015985,713
"119770",750015362,705
"119771",750021354,689
"119772",750020974,705
"119773",750021565,713
"119774",750020930,705
"119775",750018660,713
"119776",750145943,705
"119777",750020972,705
"119778",750015019,717
"119779",750018694,713
"119780",750141582,689
"119781",750018678,713
"119782",750014556,713
"119783",750021440,689
"119784",750021430,689
"119785",750019574,689
"119786",750018696,713
"119787",750020967,705
"119788",750015364,705
"119789",750141579,689
"119790",750014551,713
"119791",750021391,705
"119792",750015020,689
"119793",750015359,705
