"","N_SQ_AD","maternelle"
"35030",750114406,202
"35031",750113990,202
"35032",750110302,202
"35033",750112272,202
"35034",750112275,202
"35035",750114408,202
"35036",750114399,202
"35037",750114128,202
"35038",750114905,202
"35039",750118608,202
"35040",750117646,202
"35041",750114870,202
"35042",750109815,202
"35043",750116504,202
"35044",750116506,202
"35045",750117640,202
"35046",750113983,202
"35047",750114923,202
"35048",750114843,202
"35049",750109809,202
"35050",750114916,202
"35051",750114894,202
"35052",750114910,202
"35053",750113291,202
"35054",750118598,202
"35055",750114919,202
"35056",750109696,202
"35057",750109802,202
"35058",750114839,202
"35059",750114401,202
"35060",750112274,202
"35061",750107916,202
"35062",750114398,202
"35063",750112271,202
"35064",750113989,202
"35065",750113712,202
"35066",750114137,202
"35067",750113704,202
"35068",750114837,202
"35069",750114925,202
"35070",750114868,202
"35071",750114867,202
"35072",750109807,202
"35073",750114125,202
"35074",750151637,202
"35075",750114858,202
"35076",750113705,202
"35077",750109806,202
"35078",750113986,202
"35079",750114850,202
"35080",750109292,202
"35081",750114130,202
"35082",750108401,202
"35083",750118600,202
"35084",750107919,202
"35085",750114907,202
"35086",750110303,202
"35087",750110299,202
"35088",750114842,202
"35089",750109241,202
"35090",750109788,202
"35091",750113985,202
"35092",750114121,202
"35093",750116500,202
"35094",750116502,202
"35095",750160996,202
"35096",750110296,202
"35097",750114845,202
"35098",750114848,202
"35099",750117649,202
"35100",750114124,202
"35101",750108400,202
"35102",750108422,202
"35103",750114884,202
"35104",750113699,202
"35105",750116495,202
"35106",750111073,202
"35107",750113687,202
"35108",750109246,202
"35109",750114853,202
"35110",750109817,202
"35111",750114855,202
"35112",750109289,202
"35113",750107924,202
"35114",750114862,202
"35115",750109793,202
"35116",750109824,202
"35117",750109801,202
"35118",750114860,202
"35119",750113707,202
"35120",750113694,202
"35121",750114878,202
"35122",750113697,202
"35123",750113980,202
"35124",750109812,202
"35125",750114132,202
"35126",750114864,202
"35127",750114921,202
"35128",750110298,202
"35129",750110304,202
"35130",750109810,202
"35131",750114135,202
"35132",750109795,202
"35133",750115944,202
"35134",750109800,202
"35135",750114122,202
"35136",750109794,202
"35137",750109784,202
"35138",750112273,202
"35139",750115960,202
"35140",750115968,202
"35141",750111088,202
"35142",750113711,202
"35143",750149551,202
"35144",750113715,202
"35145",750113703,202
"35146",750114873,202
"35147",750108397,202
"35148",750158606,202
"35149",750116505,202
"35150",750109243,202
"35151",750108428,202
"35152",750108427,202
"35153",750107922,202
"35154",750114841,202
"35155",750114877,202
"35156",750114859,202
"35157",750109822,202
"35158",750109813,202
"35159",750143384,202
"35160",750114021,202
"35161",750113706,202
"35162",750114924,202
"35163",750107951,202
"35164",750109803,202
"35165",750115945,202
"35166",750107918,202
"35167",750111076,202
"35168",750114893,202
"35169",750113987,202
"35170",750109245,202
"35171",750109290,202
"35172",750116491,202
"35173",750109785,202
"35174",750115948,202
"35175",750109695,202
"35176",750114020,202
"35177",750111085,202
"35178",750117638,202
"35179",750111083,202
"35180",750113696,202
"35181",750113688,202
"35182",750113701,202
"35183",750113288,202
"35184",750114846,202
"35185",750114900,202
"35186",750114134,202
"35187",750114895,202
"35188",750109816,202
"35189",750140895,202
"35190",750113982,202
"35191",750154880,202
"35192",750113691,202
"35193",750114865,202
"35194",750114863,202
"35195",750114911,202
"35196",750114876,202
"35197",750114851,202
"35198",750114852,202
"35199",750109823,202
"35200",750111079,202
"35201",750108382,202
"35202",750113698,202
"35203",750114915,202
"35204",750160333,202
"35205",750114849,202
"35206",750115965,202
"35207",750111082,202
"35208",750114914,202
"35209",750110300,202
"35210",750114899,202
"35211",750114131,202
"35212",750113708,202
"35213",750116489,202
"35214",750115967,202
"35215",750111084,202
"35216",750109787,202
"35217",750108431,202
"35218",750115963,202
"35219",750109821,202
"35220",750114840,202
"35221",750114906,202
"35222",750114866,202
"35223",750115954,202
"35224",750116496,202
"35225",750116498,202
"35226",750114879,202
"35227",750109805,202
"35228",750116492,202
"35229",750109796,202
"35230",750109694,202
"35231",750111072,202
"35232",750111078,202
"35233",750115952,202
"35234",750115953,202
"35235",750107950,202
"35236",750114875,202
"35237",750113700,202
"35238",750109697,202
"35239",750109808,202
"35240",750114126,202
"35241",750108399,202
"35242",750114882,202
"35243",750109814,202
"35244",750114136,202
"35245",750111087,202
"35246",750109798,202
"35247",750114886,202
"35248",750115961,202
"35249",750114920,202
"35250",750114838,202
"35251",750111075,202
"35252",750114019,202
"35253",750114885,202
"35254",750141970,202
"35255",750108429,202
"35256",750108432,202
"35257",750114133,202
"35258",750114926,202
"35259",750114908,202
"35260",750114912,202
"35261",750108402,202
"35262",750108426,202
"35263",750114119,202
"35264",750114903,202
"35265",750107952,202
"35266",750109797,202
"35267",750116507,202
"35268",750114414,202
"35269",750109799,202
"35270",750111080,202
"35271",750109790,202
"35272",750115947,202
"35273",750109786,202
"35274",750115950,202
"35275",750113716,202
"35276",750114871,202
"35277",750114857,202
"35278",750116490,202
"35279",750109294,202
"35280",750114896,202
"35281",750114889,202
"35282",750108425,202
"35283",750115962,202
"35284",750113710,202
"35285",750115949,202
"35286",750111074,202
"35287",750107923,202
"35288",750115957,202
"35289",750114881,202
"35290",750113693,202
"35291",750116493,202
"35292",750113289,202
"35293",750114861,202
"35294",750114120,202
"35295",750113978,202
"35296",750114415,202
"35297",750113981,202
"35298",750113692,202
"35299",750108423,202
"35300",750108384,202
"35301",750114913,202
"35302",750107921,202
"35303",750113695,202
"35304",750114898,202
"35305",750115951,202
"35306",750113686,202
"35307",750113709,202
"35308",750114129,202
"35309",750107917,202
"35310",750114883,202
"35311",750111086,202
"35312",750114844,202
"35313",750114897,202
"35314",750115966,202
"35315",750109811,202
"35316",750113286,202
"35317",750113290,202
"35318",750117651,202
"35319",750114413,202
"35320",750116497,202
"35321",750114869,202
"35322",750108420,202
"35323",750109291,202
"35324",750108424,202
"35325",750114902,202
"35326",750109792,202
"35327",750114874,202
"35328",750113287,202
"35329",750115955,202
"35330",750114847,202
"35331",750117643,202
"35332",750111077,202
"35333",750108383,202
"35334",750115964,202
"35335",750114880,202
"35336",750115946,202
"35337",750113689,202
"35338",750113979,202
"35339",750117647,202
"35340",750115959,202
"35341",750114412,202
"35342",750113714,202
"35343",750108403,202
"35344",750108430,202
"35345",750109244,202
"35346",750114904,202
"35347",750113285,202
"35348",750108385,202
"35349",750113685,202
"35350",750117648,202
"35351",750113984,202
"35352",750113713,202
"35353",750114856,202
"35354",750114872,202
"35355",750114922,202
"35356",750113702,202
"35357",750114411,202
"35358",750114854,202
"35359",750111161,205
"35360",750110858,205
"35361",750162079,205
"35362",750107971,205
"35363",750141031,205
"35364",750110841,205
"35365",750117357,205
"35366",750118263,205
"35367",750111145,205
"35368",750115800,205
"35369",750111152,205
"35370",750107893,205
"35371",750109528,205
"35372",750107960,205
"35373",750114053,205
"35374",750117356,205
"35375",750109533,205
"35376",750110844,205
"35377",750111142,205
"35378",750112278,205
"35379",750118257,205
"35380",750114050,205
"35381",750109542,205
"35382",750107981,205
"35383",750118126,205
"35384",750108351,205
"35385",750107879,205
"35386",750110845,205
"35387",750115795,205
"35388",750107898,205
"35389",750118258,205
"35390",750117367,205
"35391",750117352,205
"35392",750114047,205
"35393",750112296,205
"35394",750107958,205
"35395",750109534,205
"35396",750168107,205
"35397",750118147,205
"35398",750107901,205
"35399",750107983,205
"35400",750109552,205
"35401",750107832,205
"35402",750117369,205
"35403",750115856,205
"35404",750107873,205
"35405",750156121,205
"35406",750107827,205
"35407",750118650,205
"35408",750111148,205
"35409",750110846,205
"35410",750108354,205
"35411",750108893,205
"35412",750108388,205
"35413",750117365,205
"35414",750108396,205
"35415",750117359,205
"35416",750107989,205
"35417",750111140,205
"35418",750117364,205
"35419",750109529,205
"35420",750107892,205
"35421",750107880,205
"35422",750109554,205
"35423",750111156,205
"35424",750111159,205
"35425",750118120,205
"35426",750107973,205
"35427",750117293,205
"35428",750112286,205
"35429",750112292,205
"35430",750177856,205
"35431",750118652,205
"35432",750118125,205
"35433",750118217,205
"35434",750111147,205
"35435",750107878,205
"35436",750109544,205
"35437",750114070,205
"35438",750118296,205
"35439",750108898,205
"35440",750118212,205
"35441",750118119,205
"35442",750107831,205
"35443",750117292,205
"35444",750115802,205
"35445",750114051,205
"35446",750115863,205
"35447",750114064,205
"35448",750111138,205
"35449",750143918,205
"35450",750117363,205
"35451",750118211,205
"35452",750117354,205
"35453",750107955,205
"35454",750108329,205
"35455",750117362,205
"35456",750107825,205
"35457",750109548,205
"35458",750111158,205
"35459",750109535,205
"35460",750118252,205
"35461",750118624,205
"35462",750118293,205
"35463",750111157,205
"35464",750109537,205
"35465",750114062,205
"35466",750118267,205
"35467",750112300,205
"35468",750118210,205
"35469",750112303,205
"35470",750112304,205
"35471",750118127,205
"35472",750110854,205
"35473",750108360,205
"35474",750111144,205
"35475",750118659,205
"35476",750118633,205
"35477",750114074,205
"35478",750118143,205
"35479",750118275,205
"35480",750118136,205
"35481",750109546,205
"35482",750109540,205
"35483",750107826,205
"35484",750113279,205
"35485",750108896,205
"35486",750118660,205
"35487",750107890,205
"35488",750112298,205
"35489",750111153,205
"35490",750108327,205
"35491",750107961,205
"35492",750143919,205
"35493",750117368,205
"35494",750114075,205
"35495",750111165,205
"35496",750117370,205
"35497",750107877,205
"35498",750117366,205
"35499",750109530,205
"35500",750114071,205
"35501",750107899,205
"35502",750111163,205
"35503",750118216,205
"35504",750109539,205
"35505",750108355,205
"35506",750108014,205
"35507",750117284,205
"35508",750112301,205
"35509",750118145,205
"35510",750169378,205
"35511",750117336,205
"35512",750114048,205
"35513",750109547,205
"35514",750118259,205
"35515",750108001,205
"35516",750110856,205
"35517",750110851,205
"35518",750115864,205
"35519",750118076,205
"35520",750107904,205
"35521",750113277,205
"35522",750107874,205
"35523",750109531,205
"35524",750109541,205
"35525",750110853,205
"35526",750115796,205
"35527",750108330,205
"35528",750114072,205
"35529",750108389,205
"35530",750107896,205
"35531",750117371,205
"35532",750110839,205
"35533",750168235,205
"35534",750107833,205
"35535",750107957,205
"35536",750110855,205
"35537",750107828,205
"35538",750118299,205
"35539",750118658,205
"35540",750109538,205
"35541",750107834,205
"35542",750115858,205
"35543",750115860,205
"35544",750115859,205
"35545",750114054,205
"35546",750112285,205
"35547",750118142,205
"35548",750112282,205
"35549",750112284,205
"35550",750112289,205
"35551",750177855,205
"35552",750118662,205
"35553",750118653,205
"35554",750114052,205
"35555",750107975,205
"35556",750118294,205
"35557",750118623,205
"35558",750118255,205
"35559",750108892,205
"35560",750114058,205
"35561",750114068,205
"35562",750118280,205
"35563",750107881,205
"35564",750118128,205
"35565",750110849,205
"35566",750110852,205
"35567",750107903,205
"35568",750109545,205
"35569",750118138,205
"35570",750111162,205
"35571",750107982,205
"35572",750118254,205
"35573",750107980,205
"35574",750107835,205
"35575",750107969,205
"35576",750118661,205
"35577",750117358,205
"35578",750109553,205
"35579",750110850,205
"35580",750109543,205
"35581",750118129,205
"35582",750118269,205
"35583",750108016,205
"35584",750107836,205
"35585",750115854,205
"35586",750118139,205
"35587",750118132,205
"35588",750107869,205
"35589",750114049,205
"35590",750108390,205
"35591",750107906,205
"35592",750118213,205
"35593",750115791,205
"35594",750118279,205
"35595",750107885,205
"35596",750107959,205
"35597",750118632,205
"35598",750118621,205
"35599",750110840,205
"35600",750108008,205
"35601",750114060,205
"35602",750118214,205
"35603",750108895,205
"35604",750109551,205
"35605",750107970,205
"35606",750114063,205
"35607",750118264,205
"35608",750118135,205
"35609",750114057,205
"35610",750108007,205
"35611",750108393,205
"35612",750107964,205
"35613",750111139,205
"35614",750107872,205
"35615",750108395,205
"35616",750107882,205
"35617",750110857,205
"35618",750108004,205
"35619",750107990,205
"35620",750117361,205
"35621",750114061,205
"35622",750112280,205
"35623",750118256,205
"35624",750118218,205
"35625",750107900,205
"35626",750114059,205
"35627",750113284,205
"35628",750118261,205
"35629",750107987,205
"35630",750112295,205
"35631",750108356,205
"35632",750160081,205
"35633",750107897,205
"35634",750107829,205
"35635",750107830,205
"35636",750107988,205
"35637",750108349,205
"35638",750118133,205
"35639",750111160,205
"35640",750110848,205
"35641",750118630,205
"35642",750118152,205
"35643",750108891,205
"35644",750108894,205
"35645",750118281,205
"35646",750118626,205
"35647",750115792,205
"35648",750108387,205
"35649",750118253,205
"35650",750114065,205
"35651",750117283,205
"35652",750108357,205
"35653",750107884,205
"35654",750118629,205
"35655",750108326,205
"35656",750107963,205
"35657",750117351,205
"35658",750108017,205
"35659",750108012,205
"35660",750111151,205
"35661",750118141,205
"35662",750107976,205
"35663",750118151,205
"35664",750108392,205
"35665",750117360,205
"35666",750118655,205
"35667",750118134,205
"35668",750115865,205
"35669",750112291,205
"35670",750118140,205
"35671",750112297,205
"35672",750161000,205
"35673",750114067,205
"35674",750107888,205
"35675",750115790,205
"35676",750118631,205
"35677",750117291,205
